,key,item_type,pub_yr,author,title,pub_title,doi,url,study_included,model_code_available,reporting_guidelines_mention,covid,sim_software,foss_sim,model_archive,model_repo,model_journal_supp,model_journal_supp,model_personal_org,model_platform,available_on_req,excluded_reason
595,PISH3YIB,journalArticle,2019,"Yakutcan, U; Demir, E; Hurst, JR; Taylor, P",Patient pathway modelling using Discrete Event Simulation to reduce readmissions in COPD,EUROPEAN RESPIRATORY JOURNAL,10.1183/13993003.congress-2019.PA2503,,1,0.0,None,0.0,Simul8,0,,,,,,,,
596,JBJKFS8V,journalArticle,2021,"Ghiyasinasab, M; Lahrichi, N; Lehoux, N",A simulation model to analyse automation scenarios in decontamination centers,HEALTH SYSTEMS,10.1080/20476965.2021.2004933,,1,0.0,None,0.0,Arena,0,,,,,,,,
597,8MCWG9EH,journalArticle,2021,"Gurjar, M; Lindberg, J; Abel, E; Olsson, C",Effectiveness of Dynamic Prioritization for patient scheduling: A Discrete-Event Simulation Model,RADIOTHERAPY AND ONCOLOGY,,,0,,,,,,,,,,,,,Full Text Not Available
598,DKB96F6B,journalArticle,2022,"Rosendale, J; Vece, G; Lindblad, K; Jordan, C; Stuart, M; Nielsen, A; Kalman, B; Diallo, S",Developing and verifying an artificial twin of the organ procurement and transplant process: A systems approach,JOURNAL OF SIMULATION,10.1080/17477778.2022.2062262,,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
599,FNZMQ6HR,journalArticle,2021,"Sethi, K; Levine, ES; Roh, S; Marx, JL; Ramsey, DJ",Modeling the impact of COVID-19 on Retina Clinic Performance,BMC OPHTHALMOLOGY,10.1186/s12886-021-01955-x,,1,0.0,None,1.0,Arena,0,,,,,,,"The datasets generated and/or analyzed during the current study are not publicly available due to the use of internal and confidential patient medical record data stored on internal, confidential and protected hard drives, but de-identified and redacted data are available from the corresponding author on reasonable request.",
600,LJFAMS4P,journalArticle,2020,"Hawes, C; Camp, C; Burke, T; O'Hara, J; Stevenson, MD; Lomax, H; Trueman, D; Jain, M",COMPARING THE SENSITIVITY OF PATIENT-LEVEL DISCRETE EVENT SIMULATION AND COHORT HEALTH-STATE TRANSITION MODELLING FRAMEWORKS IN THE ADVENT OF NOVEL THERAPIES FOR PEOPLE WITH SEVERE HAEMOPHILIA A,HAEMOPHILIA,,,0,,,,,,,,,,,,,Full Text Not Available
601,K3D6RKPI,journalArticle,2020,"Atalan, A; Donmez, CC",Optimizing experimental simulation design for the emergency departments,BRAZILIAN JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,10.14488/BJOPM.2020.026,,1,0.0,None,0.0,Flexsim,0,,,,,,,,
602,8G6M5DV2,journalArticle,2022,"Bera, S; Kumar, P; Bhattacharya, S",A study on how to achieve flexibility in healthcare process: a simulation-based approach,INTERNATIONAL JOURNAL OF PRODUCTIVITY AND PERFORMANCE MANAGEMENT,10.1108/IJPPM-06-2021-0335,,1,0.0,None,0.0,Arena,0,,,,,,,,
603,YQTVE7FP,journalArticle,2021,"d'Etienne, JP; Zhou, Y; Kan, C; Shaikh, S; Ho, AF; Suley, E; Blustein, EC; Schrader, CD; Zenarosa, NR; Wang, H",Two-step predictive model for early detection of emergency department patients with prolonged stay and its management implications,AMERICAN JOURNAL OF EMERGENCY MEDICINE,10.1016/j.ajem.2020.01.050,,1,0.0,None,0.0,Unknown,Unknown,,,,,,,Data available by request to the corresponding author.,
604,NRUTV7KM,journalArticle,2020,"Improta, G; Guizzi, G; Ricciardi, C; Giordano, V; Ponsiglione, AM; Converso, G; Triassi, M",Agile Six Sigma in Healthcare: Case Study at Santobono Pediatric Hospital,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph17031052,,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
605,C3UVRBEI,journalArticle,2022,"Ben Mbarek, H; Aissaoui, NO; Jaoua, A; Layeb, SB; Hadj-Alouane, AB",A human behavior-based simulation model for resource allocation at a multi-specialty outpatient clinic,JOURNAL OF SIMULATION,10.1080/17477778.2022.2115416,,1,0.0,None,0.0,Arena,0,,,,,,,,
606,SXVYGPLY,journalArticle,2022,"Campos, AT; Gabriel, GT; Torres, AF; dos Santos, CH; Montevechi, JAB",Integrating computer simulation and the normalized normal constraint method to plan a temporary hospital for COVID-19 patients,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,10.1080/01605682.2022.2083989,,1,0.0,None,1.0,Flexsim,0,,,,,,,,
607,ZW4JC338,journalArticle,2021,"Bulmer, T; Volders, D; Blake, J; Kamal, N",Discrete-Event Simulation to Model the Thrombolysis Process for Acute Ischemic Stroke Patients at Urban and Rural Hospitals,FRONTIERS IN NEUROLOGY,10.3389/fneur.2021.746404,,1,0.0,STRESS,0.0,Arena,0,,,,,,,"To obtain access to the developed ARENA model, please contact the corresponding author.",
608,26ZRFTYY,journalArticle,2020,"Ferreira, LAF; dos Santos, IL; dos Santos, ACDG; Reis, AD",DISCRETE EVENT SIMULATION FOR PROBLEM SOLVING IN THE CONTEXT OF AN EMERGENCY DEPARTMENT,INDEPENDENT JOURNAL OF MANAGEMENT & PRODUCTION,10.14807/ijmp.v11i5.1286,,1,0.0,None,0.0,Python,1,,,,,,,,
609,53U44JAZ,conferencePaper,2021,"Fatma, N; Ramamohan, V",Outpatient Diversion using Real-time Length-of-Stay Predictions,Indian Institute of Technology System (IIT System),10.5220/0010837400003117,,1,0.0,None,0.0,Salabim,1,,,,,,,,
610,6Q4J7T4Y,journalArticle,2022,"Mondal, PK; Norman, BA",Enhancing staffing methods and improving the admission process of a psychiatric hospital using simulation,INTERNATIONAL JOURNAL OF HEALTHCARE MANAGEMENT,10.1080/20479700.2022.2097761,,1,0.0,None,0.0,Arena,0,,,,,,,,
611,TW6YIHJU,journalArticle,2020,"Peng, QJ; Yang, J; Strome, T; Weldon, E; Chochinov, A",Evaluation of physician in triage impact on overcrowding in emergency department using discrete-event simulation,JOURNAL OF PROJECT MANAGEMENT,10.5267/j.jpm.2020.8.002,,1,0.0,None,0.0,Witness,0,,,,,,,,
612,LXLPC2D5,journalArticle,2021,"Davodabadi, A; Daneshian, B; Saati, S; Razavyan, S",Prioritization of patients in ICU: composite approach of multiple-criteria decision-making and discrete event simulation,BRAZILIAN JOURNAL OF OPERATIONS & PRODUCTION MANAGEMENT,10.14488/BJOPM.2021.008,,1,0.0,None,0.0,Enterprise Dynamics,0,,,,,,,,
613,B4W39HKR,conferencePaper,2022,"Heins, J",The Effects of a Boarding Area on Patient Waiting Time in the Emergency Department Using a Discrete-Event Simulation,University of Augsburg,10.1007/978-3-031-08623-6_34,,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
614,IJ6SNLKT,journalArticle,2019,"De Boeck, K; Carmen, R; Vandaele, N",Needy boarding patients in emergency departments: An exploratory case study using discrete-event simulation,OPERATIONS RESEARCH FOR HEALTH CARE,10.1016/j.orhc.2019.02.002,,1,0.0,None,0.0,Arena,0,,,,,,,,
615,NEEELEM2,journalArticle,2020,"He, QD; Huo, JZ; Pan, Y",The optimization model for the service process of stomatology department via DES simulation,COGENT BUSINESS & MANAGEMENT,10.1080/23311975.2020.1786313,,1,0.0,None,0.0,AnyLogic,0,,,,,,,,
616,5FSPHYFP,conferencePaper,2022,"Kolb, S; Tiemessen, H; Wermuth, P; Forrer, J",Optimization of the Patient Flow in a Forensic Psychiatric Hospital with Discrete Event Simulation,,10.1007/978-3-031-08623-6_59,,1,0.0,None,0.0,Simio,0,,,,,,,,
617,F76Q7SAG,conferencePaper,2019,"Guo, JH; Hoffman, T; Cohn, A; Niziol, L; Newman-Casey, PA; IEEE",USING DISCRETE-EVENT SIMULATION TO FIND WAYS TO REDUCE PATIENT WAIT TIME IN A GLAUCOMA CLINIC,University of Michigan System,,,1,0.0,None,0.0,SimPy,1,,,,,,,,
618,USN6C8LB,journalArticle,2022,"Al-Hawari, T; Alrejjal, A; Mumani, AA; Momani, A; Alhawari, H",A Framework for Multi-response Optimization of Healthcare Systems Using Discrete Event Simulation and Response Surface Methodology,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,10.1007/s13369-022-06633-8,,1,0.0,ISPOR,0.0,Arena,0,,,,,,,,
619,VKMRPETC,conferencePaper,2019,"Pannakkong, W; Chemkomnerd, N; Tanantong, T; IEEE",Simulation Analysis of University Hospital in the Medical Record Department,Thammasat University,,,1,0.0,None,0.0,Arena,0,,,,,,,,
620,SHPFUKSI,journalArticle,2022,"Saville, CE; Smith, HK; Bijak, K; Leonard, P",Choosing where to set the threshold between low- and high-risk patients: Evaluating a classification tool within a simulation,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,10.1080/01605682.2022.2096497,,1,0.0,STRESS,0.0,Simul8,0,,,,,,,Anonymised data available on request,
621,AE6VCTP9,conferencePaper,2022,"Bahari, A; Aboueljinane, L; Lebbar, M",Analysis of Patients Boarding Time in Emergency Departments A Discrete Event Simulation Approach,Mohammed V University in Rabat,10.1109/LOGISTIQUA55056.2022.9938052,,1,0.0,None,0.0,Arena,0,,,,,,,,
622,L2Z53N9W,journalArticle,2022,"Marshall, DA; Tagimacruz, T; Cepoiu-Martin, M; Robert, J; Ring, BRC; Burston, M; Higgins, S; Hess, M; White, J",A Simulation Modelling Study of Referral Distribution Policies in a Centralized Intake System for Surgical Consultation,JOURNAL OF MEDICAL SYSTEMS,10.1007/s10916-022-01897-x,,1,0.0,None,0.0,Arena,0,,,,,,,"The data used to parameterize the simulation study are available on request from the corresponding author, DM. The data are not publicly available due to restrictions.",
623,PG2Z7KBX,conferencePaper,2022,"Hajlasz, M; Mielczarek, B",Modelling of the Influence of the Peer Environment on the Prevention of Caries Development in Schoolchildren using a Hybrid Simulation Approach,Wroclaw University of Science & Technology,10.5220/0011317500003274,,1,0.0,None,0.0,Arena,0,,,,,,,,
624,8WA5NMKX,journalArticle,2021,"Barros, O; Weber, R; Reveco, C",Demand analysis and capacity management for hospital emergencies using advanced forecasting models and stochastic simulation,OPERATIONS RESEARCH PERSPECTIVES,10.1016/j.orp.2021.100208,,1,0.0,None,0.0,Arena,0,,,,,,,,
625,32KGSLTD,journalArticle,2019,"Hicklin, KT; Ivy, JS; Wilson, JR; Payton, FC; Viswanathan, M; Myers, ER",Simulation model of the relationship between cesarean section rates and labor duration,HEALTH CARE MANAGEMENT SCIENCE,10.1007/s10729-018-9449-3,,1,0.0,None,0.0,Simio,0,,,,,,,,
626,S6T9LWN2,journalArticle,2020,"Kaya, O; Teymourifar, A; Ozturk, G",Analysis of different public policies through simulation to increase total social utility in a healthcare system,SOCIO-ECONOMIC PLANNING SCIENCES,10.1016/j.seps.2019.100742,,1,0.0,None,0.0,Arena,0,,,,,,,,
627,S4D2ZKAH,journalArticle,2020,"Ball, P; Willis, M; Nilsson, A; Traina, S; Roe, R; Kellerborg, K",USE OF A NEW DISCRETE EVENT SIMULATION MODEL TO PREDICT THE COST EFFECTIVENESS OF CANAGLIFLOZIN ADDED TO STANDARD OF CARE FOR TREATING DIABETIC KIDNEY DISEASE (DKD) IN PATIENTS WITH TYPE 2 DIABETES IN ENGLAND,VALUE IN HEALTH,,,0,,,,,,,,,,,,,Full Text Not Available
628,XHGDPTDV,journalArticle,2019,"Lich, KH; Sinclair, E; Nambiar, S",Participatory modelling to inform health and social service design and implementation: Illustrating the approach using discrete event simulation modeling to decrease the burden of mental illness in jails,IMPLEMENTATION SCIENCE,,,0,,,,,,,,,,,,,Not DES
629,VJELIMML,journalArticle,2021,"Kergosien, Y; Belanger, V; Ruiz, A",A capacity sharing approach to manage jointly transportation and emergency fleets at EMS organisations,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,10.1080/00207543.2021.2018138,,1,0.0,None,0.0,C++,1,,,,,,,The datasets generated during and/or analysed during the current study are available from the corresponding author on reasonable request.,
630,GSXA9WJ7,journalArticle,2021,"Srinivas, S; Nazareth, RP; Ullah, MS",Modeling and analysis of business process reengineering strategies for improving emergency department efficiency,SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,10.1177/0037549720957722,,1,0.0,None,0.0,Simio,0,,,,,,,,
631,HY62A5BN,journalArticle,2022,"Sindhwani, R; Jayaram, J; Saddikuti, V",Ripple effect mitigation capabilities of a hub and spoke distribution network: an empirical analysis of pharmaceutical supply chains in India,INTERNATIONAL JOURNAL OF PRODUCTION RESEARCH,10.1080/00207543.2022.2098073,,1,0.0,None,1.0,anyLogistix,0,,,,,,,,
632,H7W4M8RX,journalArticle,2022,"Bolandifar, E; DeHoratius, N; Olsen, T",Modeling abandonment behavior among patients,EUROPEAN JOURNAL OF OPERATIONAL RESEARCH,10.1016/j.ejor.2022.08.023,,0,,,,,,,,,,,,,Not DES
633,JPWY58WP,journalArticle,2019,"Hamid, M; Hamid, M; Musavi, M; Azadeh, A",Scheduling elective patients based on sequence-dependent setup times in an open-heart surgical department using an optimization and simulation approach,SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL,10.1177/0037549718811591,,1,0.0,None,0.0,Arena,0,,,,,,,,
634,UJSBALLN,journalArticle,2020,"Kalwar, MA; Mari, SI; Memon, MS; Tanwari, A; Siddiqui, AA",Simulation Based Approach for Improving Outpatient Clinic Operations,MEHRAN UNIVERSITY RESEARCH JOURNAL OF ENGINEERING AND TECHNOLOGY,10.22581/muet1982.2001.15,,1,0.0,None,0.0,Arena,0,,,,,,,,
635,PPCFIKYS,journalArticle,2019,"Atalan, A; Donmez, CC",Employment of Emergency Advanced Nurses of Turkey: A Discrete-Event Simulation Application,PROCESSES,10.3390/pr7010048,,1,0.0,None,0.0,Flexsim,0,,,,,,,,
636,8XV5WNRI,journalArticle,2021,"Heshmat, M; Eltawil, A",Solving operational problems in outpatient chemotherapy clinics using mathematical programming and simulation,ANNALS OF OPERATIONS RESEARCH,10.1007/s10479-019-03500-y,,1,0.0,None,0.0,Arena,0,,,,,,,,
637,E9Y648LF,journalArticle,2022,"Hadid, M; Elomri, A; Padmanabhan, R; Kerbache, L; Jouini, O; El Omri, A; Nounou, A; Hamad, A",Clustering and Stochastic Simulation Optimization for Outpatient Chemotherapy Appointment Planning and Scheduling,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,10.3390/ijerph192315539,,1,0.0,None,0.0,AnyLogic,0,,,,,,,Not applicable.,
638,NRYNT2K4,journalArticle,2019,"Gibson, EJ; Begum, N; Koblbauer, I; Dranitsaris, G; Liew, D; McEwan, P; Yuan, Y; Juarez-Garcia, A; Tyas, D; Pritchard, C",Cohort versus patient level simulation for the economic evaluation of single versus combination immuno-oncology therapies in metastatic melanoma,JOURNAL OF MEDICAL ECONOMICS,10.1080/13696998.2019.1569446,,1,0.0,ISPOR,0.0,Excel,0,,,,,,,,
639,P9YFL23C,journalArticle,2022,"Zou, CY; Wang, JW; Cheng, Y",The Impact of the Variability of Patient Flow and Service Time on the Efficiency of Large-Scale Outpatient Systems,IEEE TRANSACTIONS ON COMPUTATIONAL SOCIAL SYSTEMS,10.1109/TCSS.2021.3137930,,1,0.0,None,0.0,Ciw,1,,,,,,,,
640,SN78KUN5,journalArticle,2022,"Harper, A; Mustafee, N",Strategic resource planning of endoscopy services using hybrid modelling for future demographic and policy change,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,10.1080/01605682.2022.2078675,,1,0.0,STRESS,0.0,Simul8,0,,,,,,,Output files and the Simul8 models (including the Visual Logic code) are available upon request to the corresponding author.,
641,4345M9YS,journalArticle,2022,"Perera, TS; Uslu, BC",SIMULATION ANALYSIS OF A NEONATAL UNIT WITH COMPLEX PATIENT FLOW PATTERNS - AN ENHANCED MODEL FOR CAPACITY PLANNING,SOUTH AFRICAN JOURNAL OF INDUSTRIAL ENGINEERING,10.7166/33-4-2621,,1,0.0,None,0.0,Arena,0,,,,,,,,
642,XBPX8I8B,journalArticle,2021,"Bovim, TR; Gullhav, AN; Andersson, H; Dale, J; Karlsen, K",Simulating emergency patient flow during the COVID-19 pandemic,JOURNAL OF SIMULATION,10.1080/17477778.2021.2015259,,1,0.0,STRESS,1.0,SimPy,1,,,,,,,,
643,WXJLVZZM,journalArticle,2022,"Penny, KEE; Bayer, S; Brailsford, S",A hybrid simulation approach for planning health and social care services,JOURNAL OF SIMULATION,10.1080/17477778.2022.2035275,,1,0.0,None,0.0,Simul8,0,,,,,,,,
644,UHQPWBUG,journalArticle,2019,"Chalk, D; Trent, N; Vennam, S; McGrane, J; Mantle, M",Reducing delays in the diagnosis and treatment of muscle-invasive bladder cancer using simulation modelling,JOURNAL OF CLINICAL UROLOGY,10.1177/2051415818794089,,1,0.0,None,0.0,Simul8,0,,,,,,,,
645,8QRJ926Z,journalArticle,2022,"Corsini, RR; Costa, A; Fichera, S; Pluchino, A",A configurable computer simulation model for reducing patient waiting time in oncology departments,HEALTH SYSTEMS,10.1080/20476965.2022.2030655,,0,,,,,,,,,,,,,Not DES
646,F8T34B5U,journalArticle,2022,"Chouba, I; Amodeo, L; Arbaoui, T; Yalaoui, F; Laplanche, D; Sanchez, S",Optimization of French Hospital Department Activities Using an Efficient Discrete Event Simulation Model,APPLIED SCIENCES-BASEL,10.3390/app12199498,,1,0.0,None,0.0,Arena,0,,,,,,,The data presented in this study are available on request from the corresponding author. The data are not publicly available due to the confidentiality of the company.,
647,FESFDW7Y,journalArticle,2020,"Cubukcuoglu, C; Nourian, P; Sariyildiz, IS; Tasgetiren, MF",A discrete event simulation procedure for validating programs of requirements: The case of hospital space planning,SOFTWAREX,10.1016/j.softx.2020.100539,,1,1.0,None,0.0,SimPy,1,,GitHub,,,,,,
648,TX9X8WMT,journalArticle,2020,"Wood, RM; Murch, B",Modelling capacity along a patient pathway with delays to transfer and discharge,JOURNAL OF THE OPERATIONAL RESEARCH SOCIETY,10.1080/01605682.2019.1609885,,1,1.0,None,0.0,R,1,,,File,File,,,,
649,SJ77TFQR,journalArticle,2021,"Mohamed, I; Hussein, R",A Simulation Optimisation Approach for Managing Bed Capacity in an Intensive Care Unit,JOURNAL OF INFORMATION & KNOWLEDGE MANAGEMENT,10.1142/S0219649221500015,,0,,,,,,,,,,,,,Full Text Not Available
650,JP6XW2JR,conferencePaper,2020,"Wang, ZQ; Agrawal, A; Carson, I; Liu, LK; Pennathur, H; Saab, H; Cohn, A; Moreno-Hernandez, A; Gurm, H; IEEE",INCORPORATING PATIENT DETERIORATION WHEN SIMULATING UTILIZATION OF A CARDIOVASCULAR INTENSIVE CARE UNIT,University of Michigan System,10.1109/WSC48552.2020.9384084,,1,0.0,None,0.0,Unknown,Unknown,,,,,,,,
651,ITWT2T44,journalArticle,2021,"England, T; Harper, P; Crosby, T; Gartner, D; Arruda, EF; Foley, K; Williamson, I",Modelling lung cancer diagnostic pathways using discrete event simulation,JOURNAL OF SIMULATION,10.1080/17477778.2021.1956866,,1,0.0,STRESS,0.0,Simul8,0,,,,,,,,
652,XND7GCPT,journalArticle,2019,"Liu, J; Moldaver, D; Zhu, X; Zhou, A; Maiese, EM; Hollmann, S",A Discrete Event Simulation Model to Evaluate the Impact of Treatment Sequences on Long-Term Patient Outcomes in Multiple Myeloma (MM),BLOOD,10.1182/blood-2019-123804,,0,,,,,,,,,,,,,Full Text Not Available
653,S2RWKAYW,journalArticle,2019,"Neubauer, A; Minartz, C; Schwenke, C; Kurukulasuriya, N; Boehnke, A",DISCRETE EVENT SIMULATION MODEL OF MOR208 IN COMBINATION WITH LENALIDOMIDE IN PATIENTS WITH RELAPSED OR REFRACTORY DIFFUSE LARGE B-CELL LYMPHOMA,VALUE IN HEALTH,10.1016/j.jval.2019.04.190,,0,,,,,,,,,,,,,Full Text Not Available
654,ZL4Y4YG2,journalArticle,2020,"Oakley, D; Onggo, BS; Worthington, D",Symbiotic simulation for the operational management of inpatient beds: model development and validation using Delta-method,HEALTH CARE MANAGEMENT SCIENCE,10.1007/s10729-019-09485-1,,1,0.0,None,0.0,Microsaint Sharp,0,,,,,,,,
655,SGYRWYZ2,journalArticle,2021,"Wood, RM.; Pratt, AC.; Kenward, C.; McWilliams, C.; Booton, RD.; Thomas, M.; Bourdeaux, CP.; Vasilakis, C.",The Value of Triage during Periods of Intense COVID-19 Demand: Simulation Modeling Study.,Medical decision making : an international journal of the Society for Medical Decision Making,10.1177/0272989x21994035,https://europepmc.org/article/MED/33560181,1,1.0,STRESS,1.0,R,1,,GitHub,,,,,Data on request,
656,J3783AJE,journalArticle,2021,"Schmidt, F.; Hauptmann, C.; Kohlenz, W.; Gasser, P.; Hartmann, S.; Daunderer, M.; Weiler, T.; Nowak, L.",Tackling the Waves of COVID-19: A Planning Model for Intrahospital Resource Allocation,Frontiers in health services,10.3389/frhs.2021.718668,https://www.frontiersin.org/articles/10.3389/frhs.2021.718668/full,0,,,,,,,,,,,,,Not DES
657,SEPH7JDR,journalArticle,2022,"Ghayoomi, H.; Miller-Hooks, E.; Tariverdi, M.; Shortle, J.; Kirsch, TD.",Maximizing hospital capacity to serve pandemic patient surge in hot spots via queueing theory and microsimulation,IISE Transactions on Healthcare Systems Engineering,10.1080/24725579.2022.2149936,,1,0.0,None,1.0,ExtendSim,0,,,,,,,,
